step,epoch,loss,train_ppl,learning_rate,eval_loss,eval_ppl
212200,69.50540452014413,1.2128,3.362887567513875,3.5351644752234334e-07,,
212400,69.57091385522438,1.2147,3.3692831277503776,3.0672406532216555e-07,,
212600,69.63642319030461,1.2298,3.420545358802445,2.5993168312198777e-07,,
212800,69.70193252538486,1.2183,3.3814344061880894,2.1313930092180996e-07,,
213000,69.76744186046511,1.2204,3.3885428797259354,1.6634691872163212e-07,,
213200,69.83295119554536,1.2184,3.3817725665364438,1.195545365214543e-07,,
213400,69.89846053062561,1.2023,3.3277619801046185,7.27621543212765e-08,,
213600,69.96396986570586,1.2104,3.354826314724589,2.5969772121098686e-08,,
213710,70.0,,,,1.6827068328857422,5.380099308787377
213710,70.0,,,,,
